city,osm_id,name,area,combined_score_cultural,combined_score_environmental,combined_score_nature,combined_score_physical,combined_score_social
taipeh,359992450,木柵河濱公園,1.849397452693,-0.278229957396748,-0.740685672311094,-0.848325957887648,-0.103009701038753,-0.400183309424873
taipeh,750231885,木柵里運動休閒園區,0.267742622578825,-0.232367775126421,-0.525619798141492,-0.132368095639247,0.740199722090439,-0.052786532601379
taipeh,292258043,朱崙公園,0.212310606504002,-0.22983590414189,-0.51374685578207,-0.0924255473020223,0.681510250456001,-0.0336081207636118
taipeh,421746412,杜鵑茶花園,1.12163440042498,-0.261528860515833,-0.662367637222537,-0.539766798553618,0.439810471483621,-0.273675870427563
taipeh,259856101,東和公園,1.40635921233222,-0.268660057922924,-0.695808636501467,-0.704911589649843,-0.0837710754441322,-0.327693251883886
taipeh,87905505,東園公園,0.0941255263945419,-0.224027306102398,-0.486508046959151,-0.0007896743126669,1.28309266864139,0.0103908373515705
taipeh,73750287,東明公園,0.423416148114151,-0.23892666166877,-0.556377005888278,-0.235840446464671,0.502318013251192,-0.102468774735702
taipeh,317033139,東湖一號公園,0.399840725286964,-0.23798088465546,-0.551941884180855,-0.2151492401692,1.29297432738862,-0.0953047046947077
taipeh,317033137,東湖二號公園,0.286136205281396,-0.233183498890006,-0.529445048829786,-0.145236873730968,1.53706145022578,-0.0589654755172934
taipeh,317033086,東湖四號公園,0.22042657426495,-0.219073987529708,-0.515518730790552,-0.0983864288620722,0.674062323436599,-0.0364702376348142
taipeh,431544605,東華公園,4.69013975392346,0.169690206521952,-0.924351540456538,3.04676234156077,-1.04443187900602,-0.69685952945548
taipeh,220999156,東華公園日晷平臺,0.0798645813247307,0.263802040539141,-0.483024005423238,0.498017604322285,0.810651158367233,0.0160186237429204
taipeh,72663689,東陽公園,1.08532863196657,-0.260551426873618,-0.657784065087513,-0.524988558088807,1.02808588032993,-0.266272007810151
taipeh,258816694,松友公園,0.189577365162138,-0.228763913121961,-0.508719866781762,0.411572462645585,1.67681354385542,-0.0254880050893919
taipeh,13198975,松基公園,0.878388852493409,-0.254633005133269,-0.630030249584578,0.0034642042016402,0.19272282105858,-0.221441157320734
taipeh,233666147,松壽廣場,0.704772701063234,-0.2491409673913,-0.604275916941033,-0.396980331769257,1.23150978342894,-0.179840079585118
taipeh,139192142,松德公園,0.820914400025791,-0.252873220912311,-0.621777926797159,-0.455859997273755,0.227410763248082,-0.208111146928682
taipeh,273202836,松榮公園,0.685787666530265,-0.248506785243647,-0.601301986543132,-0.386975536405669,0.313750233746865,-0.175036277779196
taipeh,303826475,松江公園,0.174800631974973,0.41583710619249,-0.505400513112444,-0.0643470655383128,0.716593397283356,0.264801030017175
taipeh,374461387,松錦一號公園,0.0755834415824257,-0.223059391113482,-0.481969111546397,0.0144800576236329,1.3021717004795,0.0177225980908756
taipeh,250168823,林口公園,0.187177138019555,-0.228649536378248,-0.508183509086741,-0.0737095258165319,1.19198169339466,-0.024621624334221
taipeh,106335689,林森公園,2.82090247800263,0.787653342095204,-0.818594293414389,-1.11798291501265,0.659209820283354,0.596384787384194
taipeh,628326031,林泉公園,7.9831610543666,-0.343253983747154,-1.04560899642699,3.19093640306319,-1.55412735882431,-0.892727188760336
taipeh,368398135,桂花公園,0.0752721648151851,-0.223043000129799,-0.481892247754492,0.014738640174661,0.840911358918053,0.0178467564849723
taipeh,377649921,桃源原生植物公園,0.58893778020624,-0.245156201672189,-0.585589777723097,0.036013486954984,0.37952459293732,-0.149656283291771
taipeh,586068484,椰城公園,0.301586644871018,-0.233859734137234,-0.532616182809679,-0.155905094669074,0.60219462721277,-0.0640878210672042
taipeh,375299581,榮光公園,0.321854623273819,-0.234734752749679,-0.536719490447567,-0.159853221787109,1.11396746801479,-0.070715910498972
taipeh,134900817,榮星花園公園,6.84008572742003,-0.335546648100417,-1.00946625754436,-0.811871892807882,0.662709104974528,-0.834345676389397
taipeh,375260837,榮華公園,1.24027890227793,-0.217912879022489,-0.676817511778708,-0.641022294624743,0.712514037611852,-0.297016811270455
taipeh,304205591,樟新公園,0.253739690465515,-0.231738794765739,-0.522670260975811,-0.122445363156749,1.13108785477655,-0.0480221332821703
taipeh,380192415,樟興公園,0.276335569773102,-0.23275032045462,-0.527413704173562,-0.138403093218557,1.14638510130691,-0.055684236274133
taipeh,257354146,樹德公園,0.45705603580911,-0.19830687488937,-0.562579936858471,-0.256708135585792,1.45041728606585,-0.112488394232398
taipeh,772744608,櫻花公園,0.118014973202149,-0.225250456423072,-0.492243881582244,-0.0200859738104404,0.77189618725952,0.0011257204744805
taipeh,375776576,櫻花崗公園,0.17910029894643,-0.228262949581651,-0.506370651014212,-0.0676107704281448,0.757747787244894,-0.0216933073538223
taipeh,196634563,歐洲公園,0.480260798360774,0.245942209158765,-0.566775803924713,-0.270823728674388,0.558098721338956,-0.119265995283333
taipeh,430627693,正和公園,0.0301207222027664,-0.220613736570755,-0.470500472111662,0.053062463830682,0.86329277342651,0.0362479377783591
taipeh,333290667,歸綏戲曲公園,0.288086482030188,-0.211886409618552,-0.529847428994082,-0.146590547376121,1.74481241153894,-0.0596154418249381
