city,osm_id,name,area,total_nodes,total_spaces,social_nodes,physical_nodes,nature_nodes,cultural_nodes,environmental_nodes,nature_area,physical_area,environmental_area,social_area,cultural_area
berlin,23965192,Jonny-K.-Aktivpark,5.38763575547352,3,6,0.0,1.0,0.0,0.0,0.0,3.69276723198028e-05,0.946214842895446,0.0,0.0,0.0
berlin,3093691,Joseph Brix Felix Genzmer Park,2.38733163572753,38,3,8.33333333333333,8.0,0.0,2.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
berlin,33384448,Joseph Brix Felix Genzmer Park,0.309934603679591,50,1,5.16666666666667,2.0,35.0,1.83333333333333,0.0,0.0016033702780124,0.0,0.0,0.0016033702780124,0.0
berlin,130006865,Joseph-Joachim-Platz,0.117617037069795,7,5,2.0,0.0,5.0,0.0,0.0,0.020920207312633,0.0,0.0,0.0009623674389707,0.0
berlin,98695759,Jugendpark,0.808332929469629,15,4,7.0,0.0,3.0,0.0,0.0,0.0,0.091266160052023,0.0,0.0,0.0
berlin,45512248,Jugendplatz,0.15454818477128,18,2,5.0,0.0,8.0,2.0,0.0,0.0012605889299741,0.0224313050291653,0.0,0.0,0.0025211778599483
berlin,38548561,Jugendstilpark,0.484565381598417,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,37130787,Jürgen-Kuczynski-Park,2.41219110900774,47,7,22.0,4.0,3.0,2.0,4.0,0.691294268055377,0.0659378119313448,0.0,0.226983045251373,0.0
berlin,915956842,Kaiser-Wilhelm-Platz,0.99732991378288,9,13,0.0,0.0,9.0,0.0,0.0,0.397592105695711,0.0,0.0,0.0,0.0
berlin,915956843,Kaiser-Wilhelm-Platz,0.996033605661492,12,11,0.0,0.0,12.0,0.0,0.0,0.458879331103563,0.0067376672136017,0.0,0.0,0.0
berlin,274094376,Kaisersteg,0.0773525041564841,7,4,2.0,0.0,4.0,0.0,1.0,5.09161570039496e-15,0.0,0.0005065508059777,0.0,0.0
berlin,85188457,Kanzlerpark,2.94813264218901,83,2,2.0,0.0,54.0,1.0,0.0,0.0,0.0061475596725612,0.0,0.0,0.0
berlin,9560935,Karl-August-Platz,0.379913651421554,11,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,191362783,Karl-Holtz-Platz,0.523067213296838,34,1,13.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
berlin,468521223,Karower Damm,2.53984582586929,0,2,0.0,0.0,0.0,0.0,0.0,0.0216962404799775,0.0,0.0,0.0,0.0
berlin,194079584,Kastanienwäldchen,0.312210085093469,74,0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,23377304,Kienhorstpark,15.1124675006371,6,14,0.0,0.0,0.0,0.0,1.0,0.380493621590468,0.662280672527517,0.0,0.0,0.0
berlin,441659162,Kiezpark Fortuna,2.63653969144963,44,8,16.0,5.0,2.0,0.0,1.0,0.0173071443082716,0.0509835120446137,0.188199134482921,0.0,0.0
berlin,108071170,Kissinger Platz,0.428508616903791,19,9,0.0,0.0,19.0,0.0,0.0,0.127157815923487,0.0777367046949008,0.0,0.0,0.0
berlin,254099947,Kitty-Kuse-Platz,0.400672824612667,18,2,9.33333333333333,1.0,0.0,0.666666666666667,0.0,0.0,0.0446253400164221,0.0,0.0,0.0
berlin,11544258,Klausenerplatz,1.24225592217015,18,8,12.0,6.0,0.0,0.0,0.0,0.0,0.461164488584912,0.0,0.0,0.0
berlin,77473970,Klaustaler Platz,0.223475588731884,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0256121840533898,0.0,0.0,0.0
berlin,8676818,Kleiner Tiergarten,4.73737058797657,154,90,48.0,18.0,74.0,1.0,0.0,1.13600494557365,0.1459876091407,0.0579430732801211,0.0,0.0
berlin,15631194,Klemkepark,4.2888878445261,327,16,9.0,3.0,306.0,0.0,0.0,0.0,0.166270195499281,0.0,0.0,0.0
berlin,293388676,Klinkepark,0.242738796186414,17,0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,5067924,Koeltzepark,3.52672039810035,13,5,12.0,1.0,0.0,0.0,0.0,0.0,0.497220067792289,0.0,0.0348310500397779,0.0
berlin,371895165,Kokoschkaplatz,0.091409345819439,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,84411110,Kolberger Platz,0.287223989225847,15,4,0.0,0.0,15.0,0.0,0.0,0.072614469579773,0.0373055930522297,0.0,0.0,0.0
berlin,24638848,Kollwitzplatz,0.7594833694789,23,16,8.0,3.0,6.0,1.0,1.0,0.195983264499172,0.274805097010699,0.0,0.0,0.0
berlin,36827722,Konzer Platz,0.339204715777444,12,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,386923425,Koppenplatz,0.31444083145001,67,5,16.0,2.0,46.0,1.0,0.0,0.0,0.0695844789159222,0.0181736853772465,0.0,0.0036465248353331
berlin,1089402877,Krausnickpark,0.753642778522679,0,8,0.0,0.0,0.0,0.0,0.0,0.0704556885633837,0.0716125280996826,0.0,0.0,0.0
berlin,30932575,Krienickepark,4.21472450660956,12,2,10.0,0.0,1.0,1.0,0.0,0.0,0.0302506556109394,0.0,0.0,0.0
berlin,137672607,Kuno-Fischer-Platz,0.479865563476331,7,8,6.0,0.0,0.0,1.0,0.0,0.0528827207911425,0.0,0.0,0.0,0.0
berlin,31094576,Kurpark Friedrichshagen,10.3783927559189,15,12,6.0,3.0,0.0,0.0,1.0,0.0,0.301154331098347,0.0,0.0,0.10996807002385
berlin,40587783,Kurt-Hiller-Park,0.590176814821324,19,9,6.0,1.0,2.0,0.0,0.0,0.0,0.0658879963279254,0.0,0.0,0.0
berlin,4514128,Kurt-Julius-Goldstein-Park,4.07011770846735,36,4,8.5,0.0,9.0,5.5,0.0,5.13590969611458e-05,0.0262326689874371,0.0,0.0,0.0
berlin,19798597,Köllnischer Park,1.09157767461289,47,12,26.0,3.0,8.0,7.0,0.0,0.0155665445316751,0.0495121754061372,0.0,0.0,0.0
berlin,13853629,Körnerpark,2.08696698150087,191,56,40.6666666666667,1.0,85.0,6.33333333333333,17.0,0.699788381710193,0.252426285401041,0.0473292426556793,0.0,0.0
berlin,4513839,Körnerpark,0.633629379733165,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,24202488,Lakegrund,0.715112761440259,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,27388134,Landhausgarten Dr. Max Fränkel,3.08474177770654,12,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017868250156879,0.0
berlin,711014769,Landschaftspark Herzberge,29.9943356469113,257,54,67.0,7.33333333333333,101.0,12.6666666666667,7.0,13.0154214587773,0.301394666360747,1.21882675500939,0.0007012886104689,0.0
berlin,14031741,Landschaftspark Johannisthal/Adlershof,65.3504586157001,393,158,110.666666666667,19.0,196.666666666667,2.66666666666667,6.0,56.8423073518348,5.21678413738518,0.479579707111546,0.0,0.0
berlin,193875632,Landschaftspark des Gutshauses Mahlsdorf,1.80877626698585,32,17,30.0,0.0,0.0,0.0,0.0,0.0046135571544175,0.0,0.204136363035774,0.173589485317345,0.0413861850310812
berlin,265246169,Langenbeckplatz,0.648689118410555,1,4,0.0,0.0,0.0,0.0,1.0,0.32590193384296,0.155280457095651,0.0,0.0,0.0
berlin,189563643,Lanke-Aue,1.0886166143244,6,2,2.0,2.0,0.0,0.0,0.0,0.0027041323985552,0.0,0.0,0.0,0.0
berlin,25152485,Lauenburger Platz,0.673557704563848,26,3,9.0,1.0,0.0,0.0,0.0,0.100337760379007,0.117919038124802,0.0,0.0,0.0
berlin,975440458,Lausitzer Platz,1.70281336999863,141,30,16.0,14.0,76.0,0.0,2.0,0.0,0.33180858847104,0.0342700018303959,0.0101001843240852,0.0881391185654012
berlin,4830881,Lehnepark,1.41518099858256,5,3,3.0,0.0,2.0,0.0,0.0,0.0,0.0502699054502673,0.0,0.0,0.0233220303369824
berlin,424007411,Lehnitzplatz,1.28473450471994,12,3,0.0,2.0,4.0,0.0,0.0,0.575466168544918,0.242548203517324,0.0,0.0,0.0
berlin,190274684,Leisepark,1.58248602134083,53,1,18.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.04811200385432e-10
